"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"r_1",0.434960500821305,0.0128444921374798,0.242722171285587,0.166708745333271,0.283202163205684,0.37975130771629,0.513180182067271,1.03346267541602,357.096030411775,1.00322688766272
"k_1",449630.255454585,4214.37195761177,100890.428207634,313064.71740077,373728.542266213,430792.703455228,502167.475118125,693646.293719018,573.105008154094,1.0005927825644
"P_initial_1",0.207119363911299,0.00183647238629048,0.0429425937840287,0.127156864768841,0.175591477881996,0.207061028140392,0.237648059451886,0.289151445032552,546.773855857161,1.00159077284498
"sigma_sq_1",0.00262072589499924,5.91876328797937e-05,0.001311769315736,0.00104553123929427,0.00171420376742716,0.00232137560037234,0.00317023747675737,0.00606384935610433,491.193931947817,1.01257327510202
"tau_sq_1",15.0877110908959,0.193849084080882,6.54235697504423,6.59782350345476,10.5493012069894,13.6844199059865,18.1581438044621,31.7641709228895,1139.04522448079,1.00328634503032
"m_1",1.26387029354158,0.0335356843099569,0.735237594281249,0.589103718202792,0.790558968970684,1.03802393176309,1.48748171889345,3.30932528529154,480.663412301557,1.01297045808334
"F_1[1]",0.785199858106006,0.0371477310950089,0.509660653193565,0.203855760876334,0.442847143664535,0.657208864779475,0.978313631724785,2.07759291160244,188.233807384721,1.01383047451208
"F_1[2]",0.972131729336553,0.0446046170408065,0.611475934478212,0.311684119212596,0.567230372673949,0.805400208285079,1.16463915250612,2.64975268991957,187.931296028171,1.01139736608898
"F_1[3]",0.922515897972827,0.0427286252640325,0.592621446879062,0.285209890260987,0.5403474178689,0.758571282583558,1.11212569182786,2.45603616278996,192.360939071304,1.01230113856721
"F_1[4]",0.861071914373353,0.0396895161802776,0.538946549115104,0.235457314419969,0.503276758416315,0.728726610169708,1.0762481216814,2.25337190539186,184.391026175761,1.01446672583212
"F_1[5]",0.854518624724517,0.0404488132799009,0.545037841031905,0.253246620719455,0.488830963179396,0.719260896268414,1.04413214414054,2.25266697476318,181.569017009573,1.01274396202463
"F_1[6]",0.798101107557401,0.0355170789804881,0.488216711735946,0.213719203871196,0.471323561903508,0.682968348213796,0.988063508909516,2.01189509785254,188.95169865824,1.01289657284747
"F_1[7]",0.654545080699856,0.0285590377887176,0.383993791955516,0.165593427833186,0.381282554639685,0.570521771604519,0.833150790040055,1.64692428089228,180.784529845592,1.01393009244741
"F_1[8]",0.967528222553378,0.0402545850035158,0.542274540012146,0.359882033805548,0.615600147820456,0.83107850870978,1.16407599426386,2.33972976376845,181.471204486584,1.01384118266613
"F_1[9]",0.955151343771451,0.0440993771434939,0.608034644736431,0.322888803493041,0.56891574914833,0.802746824332085,1.14526302216591,2.49118442745946,190.104212072297,1.0110458911232
"F_1[10]",0.890487715959873,0.0415734597186187,0.552554364359777,0.267775871721,0.519041426249624,0.74578837055613,1.09820056157183,2.24573862552876,176.651647285382,1.01253915627671
"F_1[11]",0.784722309710004,0.0354954689051815,0.479283626170147,0.217385289649965,0.45439434460995,0.664790531657115,0.97691342562829,2.01170348981834,182.322114664238,1.01446798740088
"F_1[12]",0.716881116350933,0.0302979360919543,0.415305477219768,0.182862979974452,0.428753249733683,0.621234797683121,0.897041657912293,1.74981567962798,187.892405802092,1.01390308685785
"F_1[13]",0.672768413204311,0.0279874568168907,0.372699792830638,0.173545495751074,0.405458785656488,0.58845193731342,0.870742103761275,1.5847194407389,177.333762943862,1.01210715816331
"F_1[14]",0.569771622854262,0.0228328834333504,0.309531505781577,0.140912134560303,0.343265930078721,0.505957330081549,0.739649922856491,1.32285921415583,183.775749177526,1.01106661121557
"F_1[15]",0.506361266554774,0.0203953800601551,0.270926246598727,0.112501351791833,0.304044544406045,0.454791668452205,0.661346087692973,1.14171128252207,176.456863489196,1.01235772574614
"F_1[16]",0.431321510406617,0.0170563760064571,0.223579866324096,0.101556117289505,0.263638951979948,0.39187423116693,0.563510868090948,0.957730344264297,171.827179546089,1.01224832028409
"F_1[17]",0.528886885537664,0.0173706370986168,0.231244241597413,0.189301029071692,0.360356196711918,0.491146629440273,0.662062851152378,1.04343509756324,177.219031633937,1.01065881093842
"F_1[18]",0.542384830516499,0.0171737239027805,0.22986063195856,0.204490706203252,0.374575297666424,0.504926559740368,0.673803989305403,1.08746568281147,179.143163668,1.01217455379724
