"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"r_1",0.108995821987753,0.001546467921287,0.0308525062214068,0.0686776851430499,0.087344208603868,0.102230953959,0.122768285727474,0.186549102206185,398.014657183078,1.01380317771203
"k_1",5885.73559037854,26.0681803026874,1029.7479920379,4139.11922135423,5139.69374950715,5770.61962704526,6544.59782415758,8129.21588902762,1560.4162890122,1.00038889250303
"P_initial_1",0.274587066678693,0.00123101744958674,0.0486257790772578,0.192242562949546,0.239444874006402,0.270814710333246,0.306576093963284,0.380255192217913,1560.287851576,1.00033709417719
"sigma_sq_1",0.00141465335785203,1.39213588320118e-05,0.000505446154660472,0.000719626080008435,0.00105560484623032,0.00131818075182998,0.0016682207968728,0.00264593529144533,1318.2158768208,1.00134616883067
"tau_sq_1",2.24620664371486,0.052851031035667,1.19948226257863,0.639924346872661,1.39590516783134,2.00609757373074,2.84714154229942,5.19837107922965,515.087169736146,1.0125209853796
"m_1",4.67932347627278,0.101020960739497,4.14267307739378,1.14105523576215,2.32723195278805,3.66611238687723,5.55434997666804,14.5044546559477,1681.66054503507,1.0013734503279
"F_1[1]",0.137971681179861,0.00180084814436691,0.059798048488914,0.0398708982219883,0.0949746255669402,0.131028576160459,0.174986079842188,0.270192142916028,1102.60469298508,1.00218840719216
"F_1[2]",0.0845588632243533,0.00186404556118485,0.053145475782952,0.0128986454408906,0.0443543699637476,0.0752607819662487,0.114516315388366,0.215035418217179,812.867111467508,1.00466914134144
"F_1[3]",0.0482378844405126,0.00120880584613104,0.0401488661000909,0.00480751562871366,0.0198602885403581,0.0363320461722074,0.064974704649346,0.150934546489348,1103.14719524629,1.0037001568897
"F_1[4]",0.0711964141252136,0.00145067467137115,0.0442222255778729,0.0107371148206576,0.0378188926683828,0.0639055137885383,0.0956505613626294,0.175386315408795,929.268325774824,1.00717306771436
"F_1[5]",0.0895292232173566,0.00166476418994819,0.0551120797927643,0.0133131355824946,0.0481140968536831,0.0808625777097318,0.119936424373033,0.216751377665291,1095.9434623728,1.00229753589153
"F_1[6]",0.119590694812409,0.00199435004331806,0.0583080500462582,0.0245078302901249,0.0766609944769464,0.11484394092914,0.156641631007888,0.252148174870998,854.779822446037,1.00613501807584
"F_1[7]",0.109203473059627,0.00157302643375108,0.0565023573505495,0.0179579075388293,0.0674320689224526,0.102838031778354,0.142348561610473,0.239463899914415,1290.2120496038,1.0027783866633
"F_1[8]",0.0658556675284906,0.00185854463405717,0.0543678195741786,0.00426073997824847,0.0225496567314151,0.051899321992507,0.0938811068180577,0.203299865303223,855.732134755392,1.00530590233583
"F_1[9]",0.0592986894998877,0.00147986082710356,0.0470290023509383,0.00409590150031746,0.0221675916843616,0.0477717185141295,0.0866363011748605,0.174873783302586,1009.92653560564,1.00385629018727
"F_1[10]",0.0905673623848881,0.00198224499479689,0.0565180652270703,0.00723279036409917,0.0464693513922024,0.0848229201779967,0.126089213239924,0.216534229250233,812.942657309757,1.00652784353413
"F_1[11]",0.0688784238926301,0.00164940333922296,0.0537421197166019,0.0037074841244517,0.025511869223168,0.0565886875999447,0.100479851785687,0.193186968256145,1061.63650884806,1.0026332626001
"F_1[12]",0.113243688012457,0.0013959605849468,0.0553536482704026,0.0229524357711745,0.0726864304693328,0.108686914314455,0.14620639261853,0.233853524207925,1572.33900241036,1.00075297139799
"F_1[13]",0.121668389179589,0.00188874743178933,0.0603736202181459,0.0219026516515022,0.0775520242008789,0.118069867716854,0.158897033466697,0.252344310157457,1021.75474521575,1.00609164320832
"F_1[14]",0.10598126492073,0.00160077547621998,0.0545049880987611,0.0215781962441366,0.0669707498055198,0.0991561982232492,0.136798130250917,0.230207682833386,1159.34222461599,1.00271782751597
"F_1[15]",0.0573315123397211,0.00124133038282636,0.0439852203306278,0.00587124140041969,0.0238758268923627,0.0463415339597477,0.0805941203127644,0.170612822128855,1255.56376283108,1.0026792145518
"F_1[16]",0.0350761760005064,0.00146107107973244,0.0413814544476685,0.00101859205157124,0.00600766300814563,0.018172936849801,0.0503931531679542,0.147396606347609,802.174427214097,1.0066249835229
