"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"r_1",0.0759253750282123,0.000218136867868352,0.00857351484682932,0.0584568297895258,0.0699964452671272,0.076104017950249,0.0818464050321916,0.0926812497197988,1544.75518825656,1.00234042901566
"k_1",17314.515053645,324.55797365089,10162.0682953266,4216.99569027438,8620.05840308114,15095.8714791983,24696.3484952379,39059.9320713012,980.346611725244,1.00474386417873
"P_initial_1",0.0608371936362133,0.00125535095817465,0.0414335097576804,0.0177867710036163,0.0286257168309613,0.0469434933082016,0.0812487927515231,0.16757151520741,1089.36427688619,1.00123893126169
"sigma_sq_1",0.0857841544381625,0.000567904895670073,0.0239126228025147,0.0514482968127049,0.0694974512371225,0.0817658017576273,0.0978831538986874,0.141437928823972,1772.97740748371,1.00019042183376
"sigma_1",0.2902903352423,0.000920603971030214,0.0389365473142466,0.226822169789392,0.263623691554206,0.285947200512276,0.312862835530054,0.376082340851613,1788.83048786004,1.00006854029569
"P_med_1[1]",0.0608371936362133,0.00125535095817465,0.0414335097576804,0.0177867710036163,0.0286257168309613,0.0469434933082016,0.0812487927515231,0.16757151520741,1089.36427688619,1.00123893126169
"P_med_1[2]",0.0626059957800324,0.00129519867887695,0.0426802147275117,0.0182775837702973,0.0294224964241558,0.0482870123352322,0.0835094945006602,0.172821619139646,1085.87642872714,1.00126258171576
"P_med_1[3]",0.0649387534802421,0.00134713573355679,0.0443072656836298,0.0189049177707093,0.0304592372908937,0.0501063271291627,0.0865803691211789,0.179348413944884,1081.75070381521,1.00129237051637
"P_med_1[4]",0.0681356079638532,0.0014174705789902,0.0465144855872491,0.0199404581291599,0.0320003729200054,0.0526336134150625,0.0907324161123666,0.188155221061282,1076.83295446047,1.00133017246184
"P_med_1[5]",0.0710594661480597,0.00148271868588745,0.0485504037980477,0.0208043157323034,0.033277136134815,0.0549996813663925,0.0947774068966739,0.1972918278005,1072.18115859601,1.00136616462266
"P_med_1[6]",0.0748057708311837,0.0015656491243112,0.0511417120932932,0.0219467830891526,0.0350414802682098,0.0578508867331108,0.100036847657839,0.206997600791673,1066.99318891797,1.00140834750833
"P_med_1[7]",0.0798651585073415,0.00167655959611138,0.0546153070205403,0.0234507496589767,0.0374376234981313,0.0617700146862517,0.106993791804248,0.221194459465176,1061.1841807331,1.00145827037238
"P_med_1[8]",0.0853904408905211,0.00179794028888587,0.0584085925667311,0.0252405873946534,0.0399980809056836,0.0658905331315267,0.114107306212903,0.236886475772472,1055.36564889387,1.00150964766766
"P_med_1[9]",0.0914147668312151,0.0019305086391784,0.0625424195904077,0.0269683903928297,0.042785160128791,0.0704118914824989,0.12215350549887,0.253955909424171,1049.55658747095,1.00156220314867
"P_med_1[10]",0.0979729671350635,0.00207498713204873,0.067037551711482,0.028962919701125,0.0459024920953005,0.0756063669807381,0.13137509982891,0.273605989409885,1043.77159617599,1.00161565380311
"P_med_1[11]",0.105101422981082,0.00223208669112432,0.0719141309850791,0.0309995352719255,0.0492572531198861,0.0811053050535973,0.141227580312328,0.294768122632677,1038.02152072052,1.00166970783912
"P_med_1[12]",0.112923716842048,0.00240427281502971,0.0772482483491077,0.0333019407854759,0.0529073861265474,0.0870948348786756,0.151871474227743,0.315878900101275,1032.30917856898,1.00172421156845
"P_med_1[13]",0.121227145847134,0.00258686013008353,0.0828882905845563,0.0357404541391939,0.0568587801462257,0.0935161295166157,0.163518334497823,0.339227442037244,1026.69269454622,1.00177844277241
"P_med_1[14]",0.130125115867371,0.00278138278929472,0.0888977237444377,0.0381931802065067,0.0610173134705201,0.100560908677649,0.17536691480226,0.364868290763538,1021.55030016505,1.00183230008505
"P_med_1[15]",0.139565008534458,0.00298679900428757,0.0952246984617845,0.0409843514449351,0.0654182357088887,0.107972169193365,0.188385852954209,0.391055297001792,1016.4527997769,1.00188547284251
"P_med_1[16]",0.149316000007595,0.00319772577806624,0.101694262306463,0.0437659524338905,0.0701020725100083,0.115623517880371,0.20224114612179,0.418874975940119,1011.37092574129,1.0019377225733
"P_med_1[17]",0.159472318642976,0.00341544849822182,0.108346238765258,0.0467089563117238,0.0751077813667892,0.123572065143376,0.216550773924323,0.44652797627231,1006.3109464396,1.001988908101
"P_med_1[18]",0.170990585449078,0.00365901764436246,0.115790135264114,0.0502215069917943,0.0806401249608229,0.13266398881202,0.232343404380221,0.475092494187378,1001.41505246357,1.00203827859643
"P_med_1[19]",0.183338659580608,0.003915920169256,0.123622073930861,0.0537876126147028,0.0869616421408232,0.142438542808243,0.249475656759445,0.505430926889037,996.608050876355,1.00208563708658
"P_med_1[20]",0.196544034383769,0.00418515092532594,0.131809129605261,0.0576152051772802,0.0937042647415988,0.152573528513178,0.267727386812512,0.540840983128538,991.901931690873,1.00213068972139
"P_med_1[21]",0.210543004851637,0.00446350271434904,0.140248678829774,0.0620151376121309,0.100892141301485,0.163621501127203,0.288132937393725,0.577251776230425,987.292757554851,1.00217334947444
"P_med_1[22]",0.22534661818564,0.00474909265641468,0.148881494660922,0.0665632575359236,0.108402817533266,0.176116255326769,0.309753903676887,0.613849296340807,982.78870028079,1.00221364291591
"P_med_1[23]",0.240958981100981,0.00503967134958475,0.157637131991697,0.0713188846261475,0.116793516230387,0.189387455712763,0.332346915034198,0.648243817272462,978.391380390355,1.00225183991949
"P_med_1[24]",0.257290732562291,0.00533089486732672,0.16637839740815,0.0760924849314138,0.125592837112645,0.203102070760532,0.354812550872106,0.682810257354528,974.077783293377,1.00228863241291
"P_med_1[25]",0.274498529951133,0.00562354881864026,0.17513167984734,0.0815222674890308,0.134997815766983,0.218196147625436,0.379672403980384,0.716146750566267,969.85874818338,1.00232476589759
"P_med_1[26]",0.292480379385165,0.00591288222039571,0.18374552947843,0.0872680725424003,0.144851281431877,0.234061428811086,0.405522454584465,0.74851991881366,965.684156966157,1.002361700883
"MNPL",10388.8973321064,194.738313844128,6097.35149236978,2530.24327510536,5172.1287872581,9057.68705910417,14818.0776764484,23436.3840298474,980.346611725242,1.00474386417873
"N_med[1]",710.067022688085,1.54149185630424,73.4674246736597,581.723308229043,657.899473801288,705.409786379377,757.345887051114,868.897148156402,2271.47082638381,1.00201434522177
"N_med[2]",730.312174869868,1.52447280927739,73.6599794122328,600.648447031148,678.904925273426,726.239337559897,778.227338204261,886.607231615246,2334.66095931743,1.00195026167423
"N_med[3]",757.093259397009,1.50468387192282,73.8692458748049,625.913083692626,705.789853256889,753.240576365425,804.894200723413,911.196256953522,2410.10963422478,1.00187180610975
"N_med[4]",793.903343966616,1.48141553792245,74.0858945357318,660.626045287849,742.714361199873,790.297215246792,841.680799030289,948.480100327331,2501.0205902366,1.00177623303843
"N_med[5]",827.497356247061,1.4558795248622,74.2905199178169,691.695599297022,776.828437150464,824.014281227947,875.355767159346,983.146027794101,2603.84974065717,1.00166001025933
"N_med[6]",870.634276942979,1.43180789748016,74.5672073769006,732.556176628304,820.033507705486,866.924306696663,918.177206335338,1025.4754296934,2712.22834321375,1.00152101373859
"N_med[7]",929.030188224411,1.4051451470084,74.9398850779375,789.28116924023,878.393767167316,925.855725397169,976.921756464543,1084.1223217085,2844.35415381575,1.00135626768063
"N_med[8]",992.825856951072,1.37592426457335,75.4345143460457,850.164916749714,941.964706379927,989.637967439147,1040.85585844413,1148.83151684295,3005.73811278135,1.00116274554357
"N_med[9]",1062.41952518768,1.34702704060798,76.178178239956,919.121734879475,1011.51029061671,1059.07923872624,1110.93594334139,1220.06544108319,3198.22149003148,1.00094114149452
"N_med[10]",1138.23520089084,1.32309551154937,77.3442555831412,992.808132568115,1086.73663463993,1134.7274553674,1189.04837929961,1300.23438435609,3417.22626257787,1.00069662755255
"N_med[11]",1220.72315801028,1.31103884444131,79.157410800681,1071.47364030601,1168.2506679388,1216.94544255795,1273.34915482772,1385.39744749879,3645.45751687621,1.00044070024022
"N_med[12]",1311.36006505725,1.31818803047017,81.8924566141361,1157.42369268582,1257.36433340435,1308.68706963031,1365.98744904531,1479.90151489832,3859.51800230251,1.0001917857883
"N_med[13]",1407.72189755509,1.35555926249284,85.8624241934489,1249.04673661415,1349.74921889834,1405.09900846046,1464.09852560961,1583.51072121622,4012.07713617944,0.999972897200076
"N_med[14]",1511.19525851828,1.44307952298509,91.406703752513,1342.05580663198,1448.3813695526,1507.95434909131,1570.36275847471,1700.00050450559,4012.13527637714,0.999806438474051
"N_med[15]",1621.25500423345,1.59740587905959,98.8538139606679,1439.22973598537,1553.12137537796,1618.8709423038,1683.65038010698,1826.65184524125,3829.62546892144,0.999706314045508
"N_med[16]",1735.32200730829,1.80798797647013,108.502906791862,1534.31453285002,1660.29111220973,1732.00337773884,1804.39567317904,1955.47111250302,3601.56842482762,0.999673475400108
"N_med[17]",1854.61677436424,2.08632681217509,120.607926173623,1631.81796256258,1770.59739795744,1850.7117401424,1930.90072696611,2095.32266620513,3341.85052753946,0.999696820395722
"N_med[18]",1990.43132139285,2.43512812816526,135.38208637925,1739.57456247855,1895.88730084315,1986.49026829699,2076.0166560364,2264.19143197252,3090.85599154394,0.99975860450959
"N_med[19]",2136.81692231398,2.84196290310542,153.052021282422,1850.2739093436,2030.94281435277,2132.07392684638,2233.06049320692,2452.82734044814,2900.28936194711,0.999840781034372
"N_med[20]",2294.3655058496,3.30536140774088,173.854250424367,1966.12399908973,2175.51640688854,2287.92915363155,2405.3299754084,2651.273898536,2766.51303938,0.999929046603092
"N_med[21]",2462.66406097858,3.82547900474403,198.0621046056,2093.27735860558,2327.48310633089,2455.43986953228,2587.67649283675,2865.91412735329,2680.59457007151,1.00001408337107
"N_med[22]",2642.22184961075,4.40996877345003,226.000806670872,2226.23908202721,2486.01948595377,2635.09395758306,2783.22556008539,3100.3892128737,2626.32791644194,1.00009122508689
"N_med[23]",2833.5268890621,5.12007894641242,258.066046445729,2358.95117073486,2656.16270966984,2826.13298839406,2994.52992256624,3362.33099327119,2540.4369581011,1.00015928809039
"N_med[24]",3036.03793930161,5.93473620310092,294.736690063773,2495.36867888449,2830.64812756586,3029.25373883284,3223.1649158853,3648.0629134734,2466.41166120657,1.00021923680321
"N_med[25]",3252.11872682708,6.87015918301765,336.57379136079,2640.04950318893,3013.05905289512,3245.38820467777,3464.99385741795,3945.98697071193,2400.08703030538,1.00027296986152
"N_med[26]",3481.20153142342,7.94760631572385,384.246000891088,2782.89391329345,3207.75726643042,3474.45907026645,3721.14538954213,4278.30916860858,2337.46986161797,1.00032232880137
"lp__",2.77697243753947,0.053725699053626,1.65901880357472,-1.61216402075719,2.02656538741667,3.15010076419309,3.97783891366079,4.82152423632122,953.539013715502,1.0078269430047
