"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"r_1",0.0481178897418551,9.14304228403975e-05,0.00256649788022615,0.0434531418662814,0.0462422925365464,0.0479538112789802,0.0498169300044159,0.0533809954333863,787.953090529081,1.00604661606005
"k_1",714630.237604719,30860.781764638,675438.303826433,306642.927975929,312426.52765096,336236.267898674,816564.459950808,2700569.65185641,479.024277490741,1.00672986378283
"P_initial_1",0.213966721537349,0.00494098814966891,0.0990122397733701,0.0349094336543713,0.115135925206696,0.274938508744211,0.293605612573501,0.310693197209685,401.559722250296,1.00961704842982
"sigma_sq_1",0.009278318584032,7.11188893983488e-05,0.00223306751775834,0.00570737854582837,0.00772456332051647,0.00898790242861461,0.0105234623010319,0.0146170514232337,985.902065931058,1.00407961907456
"sigma_1",0.095660302913687,0.000360981509744109,0.0112896808952833,0.0755471935510924,0.0878894949379605,0.0948045485650048,0.102583927977121,0.120900994949054,978.122883410445,1.00376536050997
"P_med_1[1]",0.213966721537349,0.00494098814966891,0.0990122397733701,0.0349094336543713,0.115135925206696,0.274938508744211,0.293605612573501,0.310693197209685,401.559722250296,1.00961704842982
"P_med_1[2]",0.222470262683503,0.00514698582422554,0.103067178845623,0.0362378878163532,0.119481228324386,0.285952663110914,0.305598845765868,0.322784290626103,400.991191962861,1.00963363039895
"P_med_1[3]",0.230271527859092,0.00533708545790118,0.106805093827884,0.0374475350953325,0.123555750455346,0.296301508790838,0.316578318670866,0.333938655716945,400.475191860405,1.00964875522105
"P_med_1[4]",0.238301706329097,0.00553329208415362,0.11066160323132,0.0386895867309128,0.127559672809003,0.306775901939745,0.327980633932925,0.345173417310312,399.969360948077,1.00966373557568
"P_med_1[5]",0.246486986454597,0.00573390882518252,0.114603077251007,0.0399536549253437,0.131653201890019,0.3174691353691,0.339698602203814,0.356720808835823,399.476275854237,1.0096784902681
"P_med_1[6]",0.254471863174565,0.00593057796355752,0.11846400956756,0.0411989643955628,0.135746403698306,0.3281881227397,0.351081857739244,0.368258754934163,399.005439736266,1.00969270825253
"P_med_1[7]",0.262697141161243,0.00613374977049738,0.122451394199271,0.042479206017258,0.140061218015291,0.338766453038788,0.36288265838129,0.379947912399896,398.543159152506,1.00970683301114
"P_med_1[8]",0.267579972275535,0.00625877203327431,0.124888671893097,0.0432113876628918,0.142547940420443,0.344919872440372,0.369930363392195,0.386936113534658,398.169351517599,1.0097181919834
"P_med_1[9]",0.276156148363063,0.00647186022434887,0.129068721162234,0.0444987202581218,0.146929409498044,0.356001228698254,0.382202930988784,0.39934657950302,397.725792518992,1.00973207178711
"P_med_1[10]",0.284891445488393,0.00668968650027245,0.133340338933758,0.045797888925467,0.151299854290191,0.3672880664257,0.394773759784727,0.411954324176912,397.293607936368,1.00974577745086
"P_med_1[11]",0.295503679256219,0.00695292826176713,0.138509400814122,0.0474147941518034,0.156619751590641,0.381026817883116,0.40985210624925,0.426987819348903,396.846910931883,1.00976021246585
"P_med_1[12]",0.305730782929376,0.00720824854910099,0.143518958843816,0.048926388700393,0.161677050412755,0.394226962900087,0.424510731908832,0.441723606740773,396.423182559984,1.00977409041843
"P_med_1[13]",0.314158949885225,0.00742225485070634,0.147707642333676,0.0502129936155274,0.165812688436188,0.404811862308572,0.436522871088551,0.454049741012937,396.03558266918,1.0097869378169
"P_med_1[14]",0.32551343302467,0.00770665452576701,0.153289202051777,0.0519384300139485,0.171334430659755,0.419178837005468,0.452582325294857,0.47075988217767,395.63193969953,1.00980061072326
"P_med_1[15]",0.338743760605013,0.0080368174285715,0.159775112696038,0.053942341542987,0.177814342580633,0.436085667085183,0.471611267056821,0.490314941306246,395.230143317645,1.00981448426849
"P_med_1[16]",0.352688377219659,0.00838543813785892,0.166624096550523,0.0561345334537234,0.184723549715795,0.453806957532792,0.491619314180277,0.51115105184699,394.842685055223,1.00982810782971
"P_med_1[17]",0.367386132616095,0.008753540636821,0.173856450431936,0.0583252251999241,0.192129926294124,0.472628872295166,0.51262470532188,0.533168363703709,394.470120380006,1.00984145392123
"P_med_1[18]",0.38257159522399,0.00913495149814319,0.181349889802838,0.0606959817329049,0.199765837974944,0.491797693859207,0.534236592195166,0.556495329851423,394.114215929464,1.00985444594877
"P_med_1[19]",0.398731027628508,0.00954124920249767,0.189333888674735,0.0632051651919886,0.20786764520606,0.511968628493618,0.557359532503313,0.581455838859405,393.773269402205,1.0098671230176
"P_med_1[20]",0.414936347104944,0.00995056835443822,0.197375312667768,0.0657332454616145,0.215841951647865,0.53183503697599,0.580524688257787,0.606738250784944,393.450305810219,1.00987934550539
"P_med_1[21]",0.431798514441272,0.0103773580089731,0.205760611452985,0.0682237285843811,0.224090070855769,0.55293310045392,0.604403629993972,0.632902863207746,393.143304901421,1.00989113272868
"P_med_1[22]",0.450931289092772,0.0108597305042863,0.215244552027234,0.0711841938455,0.233734910093494,0.577360546924321,0.631481118058697,0.66311982824057,392.849532071916,1.00990246414945
"P_med_1[23]",0.470987844512874,0.01136568629388,0.225192830805398,0.0742224880986461,0.243698288525977,0.60223868428488,0.659707093657649,0.694647270172407,392.570617307276,1.00991310806992
"P_med_1[24]",0.492302499311188,0.011902660637924,0.235752193505133,0.0774560776290516,0.254694732897683,0.628798146851508,0.690141441888069,0.728115704986256,392.304582943453,1.00992283447949
"P_med_1[25]",0.514764715134321,0.0124670709251076,0.246850637727575,0.0810375979430342,0.26563202587281,0.657038215272539,0.721788345204094,0.763282940662877,392.048364724201,1.00993124178117
"P_med_1[26]",0.538560184381204,0.0130614498688445,0.25853639307297,0.084698202372409,0.277387738387135,0.686950819620283,0.755250603926994,0.800328415480351,391.796539001694,1.00993765780258
"P_med_1[27]",0.563250663616359,0.013671981503064,0.270532851246979,0.0885719525556312,0.289729756241594,0.718602494112421,0.789963714965907,0.837677723328595,391.540864299444,1.0099409339969
