"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"r_1",0.0433709257781543,3.21740989837025e-05,0.00111709068684676,0.041408806696174,0.0426244551603032,0.043333451608204,0.0440410177745715,0.0458704932089611,1205.49128511969,1.00070259038206
"k_1",20130.4080313727,253.605938038655,8111.02114651737,7636.03535041101,13228.4622323797,19354.5758174842,26582.7389172673,35201.5660682456,1022.89776846056,1.00093781939163
"P_initial_1",0.0940621421154347,0.00146367350655798,0.0446355908104902,0.044568023146963,0.0589413794220563,0.0808274064776041,0.118180951534871,0.204635304032396,929.981161986567,1.00227495921306
"sigma_sq_1",0.00139116424565279,9.46339237259231e-06,0.000362811716435228,0.000844558705631785,0.00113664854497515,0.00133135565183501,0.00158620630254636,0.00228388490995045,1469.83610934592,1.0017874171812
"sigma_1",0.03700149479214,0.000120723449211278,0.00469671625563328,0.0290612922084751,0.0337142187313852,0.036487746502662,0.0398272055522172,0.0477900082361793,1513.57998823774,1.00181173878974
"P_med_1[1]",0.0940621421154347,0.00146367350655798,0.0446355908104902,0.044568023146963,0.0589413794220563,0.0808274064776041,0.118180951534871,0.204635304032396,929.981161986567,1.00227495921306
"P_med_1[2]",0.0934444574849777,0.00145562376643976,0.0443743311066656,0.0442677315342516,0.0585577687837371,0.0802660813208264,0.117292458527073,0.203350494470945,929.320170741037,1.00227703723883
"P_med_1[3]",0.0949049538093435,0.00148036631992702,0.0451052874677534,0.0449651627910781,0.0594719871450804,0.0815335628475398,0.119063515253173,0.20657626010419,928.360210697425,1.00227907407216
"P_med_1[4]",0.0975699110385907,0.00152412917944925,0.0464111062407785,0.0462432341863883,0.0611310251905125,0.0837951364431165,0.12238612533213,0.212592928582446,927.25735117949,1.00228096467792
"P_med_1[5]",0.0983637887570295,0.001538477858788,0.0468251573340061,0.0466162667831816,0.0615930705074756,0.084458463653734,0.123462094077185,0.214403018183961,926.351885348252,1.00228296094511
"P_med_1[6]",0.100093214700457,0.00156762058973869,0.0476861973332561,0.0474386336624073,0.0626552437679515,0.0859226484278005,0.1256151344609,0.2182558632429,925.344536670586,1.00228484561091
"P_med_1[7]",0.101535110680991,0.00159228666483588,0.0484106111648714,0.0480730190609518,0.0635219276675114,0.0871145828433788,0.127352473519826,0.221309077924633,924.354617460852,1.00228671685466
"P_med_1[8]",0.103278491216281,0.00162175237561848,0.0492792847594386,0.0488629569703778,0.0645955295781263,0.0885880398424256,0.129544417624429,0.225361145225102,923.335867137973,1.00228849639321
"P_med_1[9]",0.107199905948039,0.0016855516919558,0.0511863904409843,0.0507031570437146,0.0670596673047894,0.0919610495010961,0.134438229229459,0.233955065984829,922.199449051403,1.0022898149304
"P_med_1[10]",0.111226392557286,0.00175098082523434,0.0531415297164748,0.0526130625171058,0.0696159514414823,0.0953873600823119,0.139360113002177,0.242881142607732,921.096905040972,1.00229087883535
"P_med_1[11]",0.11518142691728,0.00181522850137305,0.05505966385673,0.0544833636545482,0.0720597892103082,0.0987234434771331,0.144239318236631,0.25157830623925,920.035335620206,1.00229169342705
"P_med_1[12]",0.119542423722411,0.00188578193803257,0.0571676051350514,0.056543998580311,0.0748078926305434,0.102428440609564,0.149795624766306,0.261057214364881,919.003265872662,1.00229215591864
"P_med_1[13]",0.120898479942552,0.00190888528031028,0.0578378086383035,0.0571768401278799,0.0756643973216753,0.10359675242147,0.151609490173453,0.263767179361452,918.045068295413,1.00229282712658
"P_med_1[14]",0.122852057408592,0.0019413920979613,0.0587917645031119,0.0580900720618303,0.0769076621400587,0.105289756806982,0.154024405674832,0.268034880489623,917.078420584226,1.00229327622679
"P_med_1[15]",0.122962688321968,0.00194483990212693,0.0588649055284413,0.058126282668951,0.0769545225966156,0.105348621526937,0.154117994266262,0.268300600677131,916.104866302835,1.00229389696655
"P_med_1[16]",0.126926019517655,0.00200900666155263,0.0607754979611441,0.0599861152080814,0.0794038981168103,0.108678492592709,0.15894386914844,0.276907232305803,915.154244242745,1.00229378236291
"P_med_1[17]",0.132135511678588,0.00209260213980147,0.0632736081384353,0.062414217182956,0.0826831601027307,0.113146555002209,0.16544676686292,0.288379496274239,914.264529617596,1.00229309875677
"P_med_1[18]",0.136958083452301,0.0021697735086617,0.0655767970439457,0.0647291329726471,0.0857071185025067,0.117240320804159,0.171559332155776,0.29857805315064,913.422271140902,1.00229199898808
"P_med_1[19]",0.142819713093937,0.00226293238643818,0.0683638832876559,0.0675548020366702,0.0893520804195272,0.122357441048808,0.178999163156664,0.311217761090408,912.662680356609,1.00229027044851
"P_med_1[20]",0.148919585599615,0.00235929207724104,0.0712482731396001,0.0705070780879952,0.0931299361957656,0.127604519587783,0.186852504633237,0.324337692544646,911.979900494983,1.00228790973009
"P_med_1[21]",0.155265500180965,0.00245884149373804,0.0742301641932449,0.0735771966376078,0.0971397528340342,0.133087035907069,0.194814352069761,0.337946532793949,911.380591307959,1.00228485538753
"P_med_1[22]",0.161865239783216,0.00256154937197298,0.0773092333720351,0.0767684582884615,0.101359364735559,0.138737077977879,0.203056864438741,0.351895491341875,910.87183044977,1.00228104284275
"P_med_1[23]",0.168726528195017,0.00266736169636336,0.0804845657697511,0.0800494643172149,0.105771429062959,0.144718615280172,0.211604095391759,0.366580823586765,910.461089160125,1.00227640480425
"P_med_1[24]",0.175856981890533,0.00277619906009041,0.0837545804500364,0.08344122852763,0.110319667644044,0.150975412496242,0.220547610393576,0.381593754561947,910.15619451171,1.0022708718317
"P_med_1[25]",0.183264056463568,0.00288795401205119,0.0871169542437099,0.0870021276953291,0.115028338861558,0.157409303149637,0.229732532114529,0.397059794915556,909.965276314071,1.00226437305783
"P_med_1[26]",0.190954987602257,0.00300248845222887,0.0905685448370534,0.0907205171366656,0.119985311114295,0.1641387601174,0.239487377631422,0.412974551527465,909.896696964494,1.00225683707449
"P_med_1[27]",0.198876600899591,0.00311868463695985,0.094076661402,0.0945597613665601,0.125056612111149,0.171058748671284,0.249348636557224,0.429195970590329,909.957003074812,1.00224818571438
"P_med_1[28]",0.207153537093077,0.0032382108014891,0.0976929911966436,0.0986700586983348,0.130381959879575,0.178349496923097,0.259660944061843,0.445964190374223,910.15755866463,1.00223837428172
"MNPL",12078.4637423221,152.166320854679,4866.70089740537,4581.70425414571,7937.22120244476,11612.955976609,15949.9324446596,21121.3224672658,1022.89776846056,1.00093781939163
"N_med[1]",1565.72078806606,0.426224967235279,19.4543393023289,1527.47310159828,1552.57540060695,1565.76534401096,1578.74029404504,1603.90769680881,2083.31624394358,0.999767333284681
"N_med[2]",1555.27114680743,0.409218941341852,18.9240000825454,1517.8149479523,1542.24233810209,1555.40218921775,1568.1089162898,1592.243838852,2138.52547207802,0.99975735784016
"N_med[3]",1579.37646314412,0.39226566057697,18.4098596916515,1543.33190389646,1566.63997994522,1579.45101673292,1591.82480880758,1615.3034851235,2202.6240402578,0.999751417835994
"N_med[4]",1623.51003971449,0.374984185253263,17.8911640844315,1588.52337421819,1611.17153185375,1623.61561384145,1635.46138105663,1658.40559976421,2276.41423937924,0.999749587869837
"N_med[5]",1636.52403053827,0.357243832779943,17.3602864292,1602.69748065889,1624.51106609125,1636.58661861001,1648.2610553354,1669.9475792935,2361.48011230674,0.999752031940163
"N_med[6]",1665.09253105946,0.339714059840036,16.8497943213301,1632.42906228251,1653.31418790813,1665.06494713841,1676.47479595586,1697.73688679139,2460.1532701207,0.999761722968894
"N_med[7]",1688.87683165531,0.322471163019409,16.3601961486614,1657.21007430914,1677.61739782872,1688.76709408162,1700.25046398128,1720.92991805096,2573.92118681954,0.999779522364068
"N_med[8]",1717.6726995014,0.305161437124154,15.9094441503909,1686.57304659119,1706.81021741987,1717.45278842176,1728.72911809609,1748.68506979532,2718.00786928019,0.999807537260118
"N_med[9]",1782.69219899732,0.288487268198626,15.5117991799998,1752.9093414071,1771.88674299917,1782.55727393391,1793.36626791196,1812.79813029083,2891.15279788154,0.999846953300604
"N_med[10]",1849.46969628434,0.273100985545674,15.1662741241351,1820.28113944609,1838.92342808724,1849.3287488181,1859.72506270617,1878.74121581321,3083.97797699125,0.999894056747642
"N_med[11]",1915.07380519667,0.259799399593208,14.9000593537638,1886.47790174256,1904.7637933289,1914.82631356955,1925.13369178814,1943.66588426206,3289.27141359708,0.999945995183582
"N_med[12]",1987.44872687146,0.249585727969172,14.7466105642816,1959.05554937185,1977.20713931096,1987.30331008812,1997.47556626688,2016.12704007364,3490.96044235769,0.999998368937645
"N_med[13]",2009.87290770257,0.243453960739695,14.7388524755268,1981.41454865876,1999.70144030245,2009.65446030095,2019.9910533501,2038.85540037269,3665.16604874261,1.00004326716751
"N_med[14]",2042.24102354237,0.243293315086694,14.9339651797376,2013.36677112296,2031.95712567881,2042.08651098155,2052.44966630789,2072.08292267038,3767.81800044884,1.00008652520421
"N_med[15]",2043.96978407206,0.24980059892118,15.3526713757661,2014.17715566285,2033.44714847443,2043.73963140085,2054.51364060391,2074.43690655505,3777.29546527061,1.00012137107528
"N_med[16]",2109.77243610446,0.264159120251843,16.0189772986301,2078.49900928445,2098.93825394397,2109.57020729872,2120.50696923659,2141.5303739745,3677.37867027816,1.00015252189043
"N_med[17]",2196.33449796039,0.285354479402175,16.9271582762274,2163.19253165278,2185.10202634177,2196.18828243795,2207.80122606807,2230.1195419221,3518.83352864225,1.00016208538046
